Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Purpose,Interest_Rate,Application_Date,Loan_Status,Total_Income,Loan_to_Income_Ratio,Application_Year,Application_Month,Is_Default
LN100513,Female,Yes,0,Not Graduate,No,7494,3127,33.0,60,1,Urban,Home,8.5,2022-02-01,Fully Paid,10621,3.1070520666603896,2022,February,0.0
LN100514,Male,Yes,1,Not Graduate,No,9674,3409,22.0,84,1,Urban,Personal,9.74,2023-10-19,Fully Paid,13083,1.681571505006497,2023,October,0.0
LN100515,Male,Yes,3,Not Graduate,No,9937,0,22.0,360,1,Semiurban,Personal,18.11,2024-03-16,Fully Paid,9937,2.2139478715910235,2024,March,0.0
LN100516,Male,Yes,0,Graduate,No,5954,0,13.0,240,0,Rural,Personal,7.81,2022-10-20,Fully Paid,5954,2.183406113537118,2022,October,0.0
LN100517,Female,No,0,Graduate,No,5219,6441,20.0,180,1,Urban,Personal,10.02,2023-11-20,Fully Paid,11660,1.7152658662092624,2023,November,0.0
LN100518,Male,Yes,1,Graduate,No,6905,1124,26.0,300,1,Rural,Personal,9.64,2022-06-26,Fully Paid,8029,3.2382613027774316,2022,June,0.0
LN100519,Male,No,1,Graduate,Yes,7489,0,9.0,300,1,Semiurban,Personal,10.13,2022-03-02,Fully Paid,7489,1.2017625851248497,2022,March,0.0
LN100520,Female,Yes,1,Graduate,No,5852,0,7.0,60,1,Rural,Auto,9.84,2023-08-12,Fully Paid,5852,1.1961722488038278,2023,August,0.0
LN100521,Male,No,0,Graduate,No,19462,851,48.0,120,1,Rural,Home,11.98,2023-02-20,Fully Paid,20313,2.3630187564613796,2023,February,0.0
LN100522,Female,Yes,0,Graduate,No,11417,3339,38.0,180,1,Rural,Auto,5.01,2023-01-18,Current,14756,2.5752236378422335,2023,January,
LN100523,Female,Yes,0,Graduate,No,5667,1828,10.0,360,1,Semiurban,Home,14.63,2023-08-21,Fully Paid,7495,1.33422281521014,2023,August,0.0
LN100524,Female,Yes,2,Graduate,No,4860,0,9.0,120,1,Urban,Home,13.21,2023-12-04,Fully Paid,4860,1.8518518518518519,2023,December,0.0
LN100525,Male,Yes,0,Graduate,No,5512,1608,24.0,240,1,Semiurban,Medical,6.65,2022-01-07,Current,7120,3.3707865168539324,2022,January,
LN100526,Male,Yes,0,Not Graduate,No,10002,2651,19.0,240,0,Rural,Medical,5.0,2022-03-26,Charged Off,12653,1.5016201691298505,2022,March,1.0
LN100527,Male,Yes,3,Graduate,No,10091,3258,35.0,360,1,Rural,Home,7.58,2024-02-13,Charged Off,13349,2.6219192448872577,2024,February,1.0
LN100528,Male,No,0,Not Graduate,No,11470,2299,39.0,180,1,Rural,Education,10.15,2023-02-02,Current,13769,2.832449705860992,2023,February,
LN100529,Female,Yes,0,Graduate,No,5168,0,10.0,60,1,Urban,Home,20.03,2024-02-10,Fully Paid,5168,1.934984520123839,2024,February,0.0
LN100530,Female,Yes,1,Graduate,No,8424,0,28.0,240,1,Semiurban,Personal,12.9,2023-01-28,Fully Paid,8424,3.3238366571699904,2023,January,0.0
LN100531,Male,Yes,2,Not Graduate,No,5328,0,15.0,60,1,Urban,Business,5.0,2022-02-16,Fully Paid,5328,2.815315315315315,2022,February,0.0
LN100532,Male,No,0,Graduate,No,12394,2063,29.0,300,1,Urban,Medical,8.59,2022-12-07,Fully Paid,14457,2.0059486753821676,2022,December,0.0
LN100533,Male,Yes,0,Graduate,No,5227,2829,19.0,180,1,Urban,Personal,10.81,2023-05-13,Fully Paid,8056,2.358490566037736,2023,May,0.0
LN100534,Female,Yes,2,Graduate,No,4496,2168,18.0,120,1,Urban,Education,11.89,2023-08-29,Fully Paid,6664,2.701080432172869,2023,August,0.0
LN100535,Female,Yes,2,Graduate,No,4769,5245,24.0,120,1,Rural,Personal,6.4,2023-04-23,Fully Paid,10014,2.396644697423607,2023,April,0.0
LN100536,Female,Yes,2,Graduate,No,7074,4378,36.0,300,1,Urban,Education,10.53,2023-03-02,Charged Off,11452,3.1435557107928744,2023,March,1.0
LN100537,Male,No,0,Graduate,No,9025,2083,20.0,120,1,Urban,Business,8.49,2023-03-02,Fully Paid,11108,1.8005041411595246,2023,March,0.0
LN100538,Male,Yes,2,Graduate,Yes,8815,0,14.0,240,1,Rural,Business,7.14,2024-01-06,Fully Paid,8815,1.5882019285309132,2024,January,0.0
LN100539,Male,Yes,2,Graduate,Yes,4836,0,7.0,300,0,Urban,Personal,11.91,2024-03-01,Charged Off,4836,1.4474772539288667,2024,March,1.0
LN100540,Female,No,1,Graduate,No,6187,2669,8.0,180,1,Urban,Education,13.71,2023-05-30,Current,8856,0.9033423667570009,2023,May,
LN100541,Female,Yes,2,Not Graduate,No,5908,1183,6.0,180,1,Urban,Home,13.94,2022-05-09,Fully Paid,7091,0.8461429981666901,2022,May,0.0
LN100542,Male,Yes,2,Graduate,No,4610,1529,19.0,360,1,Urban,Home,13.01,2024-04-14,Fully Paid,6139,3.094966606939241,2024,April,0.0
LN100543,Female,Yes,1,Graduate,No,5861,2555,22.0,84,1,Urban,Business,9.26,2022-09-06,Charged Off,8416,2.6140684410646386,2022,September,1.0
LN100544,Female,No,0,Not Graduate,No,11285,3775,39.0,120,0,Urban,Personal,13.5,2024-01-11,Fully Paid,15060,2.589641434262948,2024,January,0.0
LN100545,Male,Yes,0,Graduate,No,4407,2575,17.0,180,1,Semiurban,Education,12.08,2024-04-18,Fully Paid,6982,2.4348324262389,2024,April,0.0
LN100546,Male,No,0,Graduate,Yes,7666,3605,35.0,84,1,Urban,Personal,11.47,2022-05-11,Fully Paid,11271,3.105314523999645,2022,May,0.0
LN100547,Female,Yes,0,Graduate,No,11383,0,24.0,120,1,Urban,Business,8.86,2024-01-10,Fully Paid,11383,2.108407274005095,2024,January,0.0
LN100548,Male,Yes,0,Graduate,No,11164,2870,44.0,84,1,Rural,Home,9.26,2023-11-20,Fully Paid,14034,3.135242981331053,2023,November,0.0
LN100549,Female,Yes,0,Graduate,No,12614,4395,30.0,120,1,Semiurban,Business,11.26,2022-11-19,Fully Paid,17009,1.763772120642013,2022,November,0.0
LN100550,Male,No,0,Not Graduate,No,7929,3478,38.0,60,1,Rural,Business,19.54,2024-04-02,Fully Paid,11407,3.3312878057333215,2024,April,0.0
LN100551,Female,Yes,0,Graduate,Yes,8341,2253,28.0,240,0,Semiurban,Medical,12.05,2024-06-18,Charged Off,10594,2.643005474797055,2024,June,1.0
LN100552,Male,No,2,Graduate,No,5898,3535,14.0,84,1,Semiurban,Education,8.86,2023-06-27,Fully Paid,9433,1.484151383441111,2023,June,0.0
LN100553,Male,No,3,Graduate,No,4376,0,10.0,240,1,Rural,Home,8.09,2022-03-07,Fully Paid,4376,2.2851919561243146,2022,March,0.0
LN100554,Female,Yes,0,Graduate,No,6736,2946,22.0,360,1,Urban,Education,9.28,2023-12-19,Charged Off,9682,2.272257797975625,2023,December,1.0
LN100555,Male,Yes,3,Graduate,No,10450,1982,15.0,120,1,Urban,Education,18.62,2022-04-11,Fully Paid,12432,1.2065637065637065,2022,April,0.0
LN100556,Male,Yes,0,Graduate,No,3123,4881,19.0,180,1,Semiurban,Home,9.6,2024-04-11,Fully Paid,8004,2.3738130934532733,2024,April,0.0
LN100557,Male,Yes,0,Graduate,No,5990,2226,14.0,360,1,Semiurban,Personal,14.17,2022-01-31,Current,8216,1.7039922103213243,2022,January,
LN100558,Female,No,0,Graduate,No,8630,2410,10.0,300,1,Rural,Personal,9.68,2024-06-03,Fully Paid,11040,0.9057971014492754,2024,June,0.0
LN100559,Female,No,0,Graduate,No,7108,4280,38.0,60,1,Rural,Business,11.91,2022-07-10,Fully Paid,11388,3.3368458025992274,2022,July,0.0
LN100560,Female,Yes,2,Graduate,No,10931,1455,31.0,240,1,Semiurban,Home,13.77,2023-08-01,Charged Off,12386,2.50282577103181,2023,August,1.0
LN100561,Male,Yes,1,Not Graduate,No,10053,2770,41.0,60,1,Semiurban,Personal,9.0,2023-02-19,Charged Off,12823,3.197379708336583,2023,February,1.0
LN100562,Male,No,0,Graduate,No,4198,4291,22.0,240,1,Semiurban,Auto,8.76,2024-03-25,Charged Off,8489,2.5915891153257156,2024,March,1.0
LN100563,Male,Yes,0,Graduate,Yes,7317,590,14.0,84,1,Rural,Auto,16.81,2024-01-17,Fully Paid,7907,1.7705830276969774,2024,January,0.0
LN100564,Male,No,0,Graduate,No,5416,0,12.0,84,1,Rural,Business,14.45,2024-02-29,Fully Paid,5416,2.2156573116691285,2024,February,0.0
LN100565,Female,Yes,0,Graduate,No,5392,4377,26.0,240,1,Rural,Auto,13.77,2023-12-15,Fully Paid,9769,2.6614801924454907,2023,December,0.0
LN100566,Male,No,0,Graduate,No,4303,5131,32.0,60,1,Urban,Medical,13.76,2023-05-15,Fully Paid,9434,3.3919864320542716,2023,May,0.0
LN100567,Male,Yes,0,Graduate,No,7746,0,12.0,360,1,Rural,Education,12.61,2024-05-11,Fully Paid,7746,1.549186676994578,2024,May,0.0
LN100568,Female,Yes,2,Graduate,Yes,11017,0,35.0,180,1,Urban,Personal,18.06,2024-01-07,Charged Off,11017,3.176908414268857,2024,January,1.0
LN100569,Male,Yes,3,Not Graduate,No,7990,5022,43.0,360,1,Urban,Home,11.15,2023-08-18,Fully Paid,13012,3.3046418690439596,2023,August,0.0
LN100570,Male,Yes,0,Graduate,No,4215,0,11.0,120,0,Rural,Home,13.02,2022-02-15,Charged Off,4215,2.6097271648873073,2022,February,1.0
LN100571,Female,Yes,3,Graduate,No,6967,2840,33.0,360,1,Urban,Home,5.92,2022-03-30,Fully Paid,9807,3.3649434077699603,2022,March,0.0
LN100572,Male,No,0,Not Graduate,No,8508,0,16.0,180,1,Rural,Home,8.11,2023-11-29,Charged Off,8508,1.8805829807240244,2023,November,1.0
LN100573,Female,No,0,Not Graduate,No,6786,2583,32.0,120,1,Urban,Home,6.8,2023-01-10,Charged Off,9369,3.4155192656633577,2023,January,1.0
LN100574,Female,Yes,0,Not Graduate,No,7939,3186,30.0,240,1,Rural,Home,15.46,2023-12-02,Fully Paid,11125,2.696629213483146,2023,December,0.0
LN100575,Female,Yes,1,Graduate,No,5566,0,5.0,300,0,Urban,Home,5.0,2022-09-03,Fully Paid,5566,0.8983111749910169,2022,September,0.0
LN100576,Male,Yes,0,Graduate,No,6510,0,21.0,60,1,Urban,Business,9.59,2023-07-12,Charged Off,6510,3.225806451612903,2023,July,1.0
LN100577,Female,Yes,1,Graduate,No,6370,0,13.0,84,1,Urban,Home,5.0,2022-09-14,Current,6370,2.0408163265306123,2022,September,
LN100578,Male,Yes,0,Graduate,No,11773,2433,29.0,240,1,Semiurban,Auto,8.09,2022-12-18,Fully Paid,14206,2.041390961565536,2022,December,0.0
LN100579,Male,Yes,1,Graduate,No,4871,0,11.0,120,1,Urban,Home,9.28,2023-07-27,Fully Paid,4871,2.258263190309998,2023,July,0.0
LN100580,Male,Yes,0,Graduate,No,3246,2387,7.0,360,1,Semiurban,Business,15.85,2022-04-15,Fully Paid,5633,1.2426770814841115,2022,April,0.0
LN100581,Male,Yes,3,Not Graduate,No,11487,0,24.0,300,1,Urban,Business,12.39,2022-12-03,Current,11487,2.0893183598850875,2022,December,
LN100582,Male,Yes,0,Graduate,No,7405,0,23.0,240,1,Urban,Auto,8.08,2023-06-10,Fully Paid,7405,3.1060094530722484,2023,June,0.0
LN100583,Male,Yes,0,Not Graduate,No,4533,0,4.0,240,1,Urban,Auto,14.73,2022-10-28,Charged Off,4533,0.8824178248400618,2022,October,1.0
LN100584,Female,Yes,1,Graduate,No,9728,2554,19.0,300,1,Semiurban,Home,11.06,2022-03-18,Fully Paid,12282,1.5469793193290995,2022,March,0.0
LN100585,Male,Yes,1,Graduate,No,8695,1966,9.0,240,1,Rural,Medical,11.13,2023-05-26,Fully Paid,10661,0.8441984804427352,2023,May,0.0
LN100586,Male,No,0,Graduate,No,12500,1954,28.0,360,1,Rural,Business,6.79,2022-08-18,Current,14454,1.9371800193718003,2022,August,
LN100587,Male,Yes,1,Graduate,Yes,7614,4111,32.0,300,1,Urban,Business,7.53,2023-11-10,Fully Paid,11725,2.7292110874200426,2023,November,0.0
LN100588,Male,Yes,0,Graduate,No,15871,0,47.0,60,1,Semiurban,Auto,8.11,2023-08-01,Fully Paid,15871,2.961376094764035,2023,August,0.0
LN100589,Male,No,1,Graduate,No,6807,5175,40.0,300,1,Rural,Education,11.16,2022-02-01,Fully Paid,11982,3.338340844600234,2022,February,0.0
LN100590,Male,No,2,Not Graduate,No,8701,2305,27.0,180,1,Urban,Business,11.27,2023-08-31,Fully Paid,11006,2.4532073414501183,2023,August,0.0
LN100591,Female,Yes,2,Graduate,No,9154,0,14.0,60,1,Semiurban,Home,16.4,2022-02-27,Fully Paid,9154,1.529386060738475,2022,February,0.0
LN100592,Male,Yes,1,Graduate,No,19666,0,65.0,300,1,Semiurban,Personal,12.35,2022-04-14,Fully Paid,19666,3.30519678633174,2022,April,0.0
LN100593,Male,Yes,0,Graduate,No,6071,3772,28.0,180,0,Urban,Home,5.0,2022-11-08,Charged Off,9843,2.84466118053439,2022,November,1.0
LN100594,Female,No,0,Graduate,No,6004,2587,20.0,360,1,Urban,Medical,11.92,2023-10-08,Fully Paid,8591,2.3280176929344663,2023,October,0.0
LN100595,Male,Yes,2,Graduate,No,9222,0,25.0,240,1,Urban,Home,5.92,2023-12-30,Fully Paid,9222,2.710908696595099,2023,December,0.0
LN100596,Female,Yes,0,Graduate,No,4403,3691,27.0,360,1,Semiurban,Home,7.62,2022-03-08,Charged Off,8094,3.3358042994810972,2022,March,1.0
LN100597,Male,Yes,0,Graduate,No,5404,2092,20.0,300,0,Urban,Personal,8.16,2023-11-21,Fully Paid,7496,2.6680896478121663,2023,November,0.0
LN100598,Male,Yes,0,Graduate,No,6741,3165,18.0,360,1,Urban,Auto,8.68,2023-01-09,Fully Paid,9906,1.8170805572380375,2023,January,0.0
LN100599,Male,No,0,Graduate,No,12349,0,34.0,120,1,Urban,Personal,6.19,2024-01-29,Current,12349,2.7532593732286017,2024,January,
LN100600,Male,Yes,1,Graduate,No,9224,0,8.0,240,1,Urban,Home,11.71,2024-03-16,Fully Paid,9224,0.8673026886383348,2024,March,0.0
LN100601,Male,Yes,0,Graduate,No,7300,0,13.0,84,1,Urban,Home,6.06,2022-08-23,Fully Paid,7300,1.7808219178082192,2022,August,0.0
LN100602,Male,Yes,2,Graduate,No,5875,5141,21.0,360,1,Rural,Auto,12.25,2023-10-05,Charged Off,11016,1.906318082788671,2023,October,1.0
LN100603,Male,Yes,0,Graduate,No,3224,2571,7.0,180,1,Urban,Medical,18.83,2022-04-22,Fully Paid,5795,1.2079378774805867,2022,April,0.0
LN100604,Male,Yes,0,Graduate,No,14237,2678,15.0,180,1,Semiurban,Business,6.35,2023-01-24,Charged Off,16915,0.8867868755542418,2023,January,1.0
LN100605,Male,Yes,0,Graduate,No,6951,3428,12.0,240,1,Semiurban,Personal,10.0,2023-02-12,Fully Paid,10379,1.1561807495905194,2023,February,0.0
LN100606,Male,Yes,0,Not Graduate,No,5402,3431,23.0,360,1,Semiurban,Business,5.0,2022-02-23,Charged Off,8833,2.6038718442205364,2022,February,1.0
LN100607,Male,No,0,Graduate,No,15319,0,45.0,360,1,Semiurban,Education,9.95,2024-03-12,Fully Paid,15319,2.937528559305438,2024,March,0.0
LN100608,Male,Yes,1,Not Graduate,No,4470,3031,26.0,360,1,Urban,Personal,13.25,2022-08-27,Fully Paid,7501,3.466204506065858,2022,August,0.0
LN100609,Female,Yes,0,Not Graduate,No,11146,1731,22.0,300,1,Rural,Personal,13.52,2024-01-22,Fully Paid,12877,1.7084724702958765,2024,January,0.0
LN100610,Male,No,2,Graduate,No,7137,3183,25.0,360,1,Semiurban,Education,11.27,2022-10-22,Current,10320,2.4224806201550386,2022,October,
LN100611,Female,No,0,Graduate,Yes,9216,2643,39.0,240,1,Rural,Auto,14.11,2022-04-22,Current,11859,3.28864153807235,2022,April,
LN100612,Female,Yes,0,Graduate,No,8614,0,19.0,120,0,Semiurban,Personal,19.91,2022-03-29,Charged Off,8614,2.205711632226608,2022,March,1.0
LN100613,Male,Yes,2,Not Graduate,Yes,9167,4088,36.0,300,1,Rural,Education,16.99,2024-01-10,Fully Paid,13255,2.7159562429271973,2024,January,0.0
LN100614,Female,Yes,0,Graduate,No,15882,1739,50.0,84,0,Rural,Home,9.17,2023-04-21,Fully Paid,17621,2.8375234095681288,2023,April,0.0
LN100615,Female,No,0,Graduate,No,14888,2927,19.0,360,1,Rural,Home,5.92,2022-10-31,Current,17815,1.0665169800729721,2022,October,
LN100616,Male,Yes,0,Graduate,No,5501,2233,24.0,300,1,Semiurban,Personal,9.58,2022-11-01,Fully Paid,7734,3.1031807602792862,2022,November,0.0
LN100617,Male,No,0,Not Graduate,No,8496,2319,32.0,360,1,Semiurban,Home,7.69,2022-10-17,Charged Off,10815,2.9588534442903374,2022,October,1.0
LN100618,Female,Yes,2,Not Graduate,No,3758,3147,6.0,84,1,Rural,Home,12.58,2022-07-27,Fully Paid,6905,0.8689355539464156,2022,July,0.0
LN100619,Female,No,0,Graduate,No,9532,0,10.0,240,1,Rural,Auto,6.87,2024-05-17,Fully Paid,9532,1.0490977759127151,2024,May,0.0
LN100620,Male,Yes,2,Graduate,No,10360,794,10.0,240,1,Rural,Auto,10.75,2024-02-25,Fully Paid,11154,0.8965393580778196,2024,February,0.0
LN100621,Male,Yes,3,Graduate,No,3260,0,6.0,84,1,Urban,Auto,13.93,2023-08-05,Charged Off,3260,1.8404907975460123,2023,August,1.0
LN100622,Male,Yes,0,Graduate,No,7043,0,15.0,60,0,Rural,Personal,10.65,2023-01-05,Charged Off,7043,2.1297742439301435,2023,January,1.0
LN100623,Male,No,3,Not Graduate,No,9210,5802,34.0,240,1,Urban,Business,7.69,2022-08-08,Fully Paid,15012,2.2648547828403944,2022,August,0.0
LN100624,Female,Yes,0,Graduate,No,8060,4939,20.0,300,1,Semiurban,Medical,15.11,2022-08-19,Fully Paid,12999,1.5385798907608277,2022,August,0.0
LN100625,Male,No,3,Graduate,No,4501,1909,21.0,240,0,Urban,Business,5.0,2024-03-12,Charged Off,6410,3.2761310452418098,2024,March,1.0
LN100626,Male,Yes,0,Graduate,No,4666,4106,16.0,120,1,Urban,Personal,9.85,2024-03-29,Fully Paid,8772,1.823985408116735,2024,March,0.0
LN100627,Female,Yes,1,Not Graduate,No,6748,4924,11.0,84,1,Rural,Education,10.85,2024-05-22,Fully Paid,11672,0.9424263193968472,2024,May,0.0
LN100628,Male,Yes,0,Not Graduate,No,6071,1127,12.0,240,1,Urban,Medical,11.06,2022-12-15,Fully Paid,7198,1.667129758266185,2022,December,0.0
LN100629,Male,Yes,0,Graduate,No,6275,2169,19.0,60,1,Semiurban,Home,11.63,2022-09-12,Fully Paid,8444,2.2501184272856465,2022,September,0.0
LN100630,Female,No,1,Graduate,Yes,4293,0,8.0,180,0,Semiurban,Home,13.14,2023-03-28,Charged Off,4293,1.8634987188446308,2023,March,1.0
LN100631,Female,Yes,1,Graduate,No,7181,0,11.0,300,1,Urban,Education,10.88,2022-05-22,Fully Paid,7181,1.5318200807686952,2022,May,0.0
LN100632,Male,No,0,Graduate,No,12386,1901,16.0,120,0,Urban,Home,9.71,2022-03-10,Fully Paid,14287,1.1198992090711837,2022,March,0.0
LN100633,Male,No,0,Graduate,No,4566,928,17.0,360,1,Semiurban,Medical,9.57,2022-03-30,Charged Off,5494,3.0942846741900256,2022,March,1.0
LN100634,Male,No,1,Graduate,Yes,6549,1814,29.0,300,1,Urban,Personal,8.86,2024-05-20,Fully Paid,8363,3.4676551476742796,2024,May,0.0
LN100635,Male,Yes,1,Graduate,No,8833,3064,20.0,360,1,Rural,Personal,13.76,2022-05-16,Fully Paid,11897,1.6810960746406658,2022,May,0.0
LN100636,Male,Yes,3,Not Graduate,No,3958,2921,13.0,120,1,Rural,Auto,8.74,2023-10-17,Fully Paid,6879,1.8898095653438,2023,October,0.0
LN100637,Male,Yes,2,Graduate,No,7207,1547,22.0,180,1,Urban,Personal,13.96,2024-04-30,Charged Off,8754,2.513136851724926,2024,April,1.0
LN100638,Male,Yes,3,Graduate,No,10241,2908,36.0,120,1,Urban,Home,11.07,2023-11-30,Fully Paid,13149,2.737850787132101,2023,November,0.0
LN100639,Male,No,1,Graduate,No,4899,0,9.0,180,1,Semiurban,Personal,9.18,2023-06-07,Fully Paid,4899,1.837109614206981,2023,June,0.0
LN100640,Male,Yes,0,Graduate,No,7459,0,24.0,360,1,Semiurban,Auto,13.16,2023-10-22,Fully Paid,7459,3.2175894892076684,2023,October,0.0
LN100641,Male,No,0,Not Graduate,No,9962,3094,30.0,300,1,Urban,Education,8.45,2024-03-14,Charged Off,13056,2.297794117647059,2024,March,1.0
LN100642,Male,Yes,2,Graduate,No,15546,7163,46.0,360,1,Urban,Auto,13.23,2024-04-29,Fully Paid,22709,2.0256286053987407,2024,April,0.0
LN100643,Male,Yes,1,Graduate,Yes,7321,3995,29.0,300,1,Semiurban,Home,11.74,2023-03-18,Fully Paid,11316,2.562743018734535,2023,March,0.0
LN100644,Male,Yes,0,Graduate,No,5446,6367,40.0,180,1,Rural,Home,8.91,2022-02-07,Fully Paid,11813,3.386100059256751,2022,February,0.0
LN100645,Female,No,0,Graduate,No,3581,9127,37.0,180,1,Semiurban,Home,12.85,2024-05-06,Current,12708,2.9115517784073024,2024,May,
LN100646,Female,Yes,3,Graduate,No,5462,0,5.0,120,1,Semiurban,Education,12.91,2022-07-27,Fully Paid,5462,0.9154155986818016,2022,July,0.0
LN100647,Female,No,0,Graduate,No,4211,2578,12.0,360,1,Rural,Business,15.05,2022-07-29,Fully Paid,6789,1.7675651789659743,2022,July,0.0
LN100648,Female,No,0,Graduate,No,12780,4660,36.0,360,0,Semiurban,Business,14.38,2023-05-28,Current,17440,2.0642201834862384,2023,May,
LN100649,Male,No,0,Not Graduate,No,9735,0,16.0,180,1,Semiurban,Education,12.72,2022-12-26,Fully Paid,9735,1.6435541859270673,2022,December,0.0
LN100650,Male,Yes,0,Graduate,Yes,4666,3836,23.0,180,1,Semiurban,Personal,7.05,2023-07-31,Fully Paid,8502,2.7052458245118793,2023,July,0.0
LN100651,Male,Yes,0,Graduate,No,5338,0,16.0,60,1,Rural,Auto,19.57,2022-01-01,Fully Paid,5338,2.9973772948669914,2022,January,0.0
LN100652,Female,Yes,0,Not Graduate,No,7278,3391,30.0,360,1,Semiurban,Home,6.09,2024-01-25,Charged Off,10669,2.811884900178086,2024,January,1.0
LN100653,Female,Yes,0,Graduate,No,10212,5810,56.0,360,1,Rural,Home,14.32,2023-01-16,Fully Paid,16022,3.4951941081013604,2023,January,0.0
LN100654,Male,Yes,2,Graduate,No,8503,2212,16.0,240,1,Semiurban,Medical,12.51,2024-04-07,Charged Off,10715,1.4932337844143724,2024,April,1.0
LN100655,Male,No,0,Graduate,No,8202,2496,34.0,180,1,Semiurban,Personal,6.89,2023-06-21,Fully Paid,10698,3.1781641428304357,2023,June,0.0
LN100656,Male,Yes,2,Graduate,No,7639,4886,36.0,84,1,Urban,Medical,10.56,2024-05-08,Current,12525,2.874251497005988,2024,May,
LN100657,Male,Yes,2,Graduate,No,4752,3135,14.0,360,1,Urban,Education,10.72,2023-01-29,Fully Paid,7887,1.7750729047800178,2023,January,0.0
LN100658,Female,Yes,0,Graduate,No,7312,0,20.0,240,1,Rural,Auto,15.57,2022-02-19,Fully Paid,7312,2.735229759299781,2022,February,0.0
LN100659,Male,Yes,1,Not Graduate,No,6997,4136,12.0,360,1,Urban,Home,8.5,2023-01-31,Charged Off,11133,1.0778765831312316,2023,January,1.0
LN100660,Male,Yes,0,Graduate,No,4191,5963,30.0,360,1,Semiurban,Home,10.08,2024-05-09,Fully Paid,10154,2.954500689383494,2024,May,0.0
LN100661,Male,Yes,3,Graduate,No,12654,1536,32.0,180,0,Urban,Personal,5.0,2024-01-23,Charged Off,14190,2.255109231853418,2024,January,1.0
LN100662,Female,No,0,Graduate,No,5706,2706,13.0,240,1,Rural,Education,17.07,2022-02-01,Charged Off,8412,1.5454113171659534,2022,February,1.0
LN100663,Male,Yes,1,Graduate,No,4229,3420,20.0,180,1,Urban,Home,7.25,2023-06-29,Fully Paid,7649,2.614720878546215,2023,June,0.0
LN100664,Male,Yes,1,Graduate,No,6043,954,18.0,120,1,Rural,Home,12.14,2023-12-13,Fully Paid,6997,2.5725310847506075,2023,December,0.0
LN100665,Male,No,0,Graduate,No,6458,0,9.0,360,1,Semiurban,Home,10.65,2022-08-22,Current,6458,1.3936203158872715,2022,August,
LN100666,Male,Yes,0,Not Graduate,Yes,6921,4542,10.0,180,1,Urban,Auto,10.66,2022-01-26,Fully Paid,11463,0.8723719794120213,2022,January,0.0
LN100667,Male,No,1,Graduate,No,6419,2908,18.0,360,1,Semiurban,Personal,13.83,2023-07-08,Fully Paid,9327,1.9298809906722418,2023,July,0.0
LN100668,Male,Yes,2,Graduate,No,7063,4949,28.0,84,1,Urban,Home,16.85,2023-03-10,Fully Paid,12012,2.331002331002331,2023,March,0.0
LN100669,Male,No,0,Graduate,No,7496,5243,40.0,120,1,Urban,Home,11.88,2022-03-02,Fully Paid,12739,3.13996389041526,2022,March,0.0
LN100670,Male,Yes,1,Graduate,No,7357,2654,33.0,300,1,Urban,Home,13.29,2023-07-07,Fully Paid,10011,3.296373988612526,2023,July,0.0
LN100671,Female,No,0,Graduate,No,8180,0,18.0,360,1,Urban,Personal,12.15,2023-03-17,Fully Paid,8180,2.2004889975550124,2023,March,0.0
LN100672,Male,No,1,Graduate,No,8360,0,24.0,360,1,Rural,Home,14.56,2022-05-10,Current,8360,2.8708133971291865,2022,May,
LN100673,Male,No,0,Graduate,Yes,8437,4146,25.0,360,1,Urban,Auto,9.38,2024-05-16,Charged Off,12583,1.986807597552253,2024,May,1.0
LN100674,Male,No,3,Graduate,No,9210,3093,35.0,240,1,Semiurban,Home,14.76,2022-12-20,Fully Paid,12303,2.8448345931886534,2022,December,0.0
LN100675,Male,Yes,0,Graduate,No,5490,0,7.0,300,1,Urban,Home,14.89,2022-07-17,Fully Paid,5490,1.2750455373406193,2022,July,0.0
LN100676,Male,Yes,0,Graduate,Yes,5559,5049,19.0,300,1,Semiurban,Business,14.79,2024-03-09,Fully Paid,10608,1.7911010558069382,2024,March,0.0
LN100677,Male,Yes,0,Graduate,No,10230,3907,36.0,84,1,Urban,Auto,8.69,2023-10-25,Fully Paid,14137,2.546509160359341,2023,October,0.0
LN100678,Female,Yes,0,Not Graduate,No,6108,2420,7.0,240,1,Semiurban,Home,10.41,2023-12-17,Charged Off,8528,0.8208255159474672,2023,December,1.0
LN100679,Female,No,0,Graduate,No,6783,2317,25.0,60,1,Semiurban,Business,11.84,2023-11-25,Fully Paid,9100,2.7472527472527473,2023,November,0.0
LN100680,Female,Yes,0,Graduate,No,6569,3707,19.0,180,1,Semiurban,Personal,6.2,2023-01-06,Fully Paid,10276,1.8489684702218763,2023,January,0.0
LN100681,Male,Yes,2,Graduate,No,15313,2386,33.0,84,1,Urban,Business,16.58,2023-12-20,Fully Paid,17699,1.8645121193287757,2023,December,0.0
LN100682,Male,Yes,0,Graduate,No,5168,0,10.0,360,1,Semiurban,Personal,10.96,2022-05-27,Fully Paid,5168,1.934984520123839,2022,May,0.0
LN100683,Female,No,0,Graduate,No,5135,1201,20.0,300,1,Urban,Auto,11.99,2023-12-17,Fully Paid,6336,3.1565656565656566,2023,December,0.0
LN100684,Female,Yes,0,Graduate,No,7071,0,20.0,360,1,Urban,Medical,8.98,2023-05-13,Fully Paid,7071,2.8284542497525105,2023,May,0.0
